language,algorithm,instance_id,case,n,run,target,sum_values,exists,recursive_calls,time_seconds,time_ms
Python,Backtracking,702,worst,20,12,7648,7647,false,2097151,0.1960986000,196.098600
Python,Backtracking,703,worst,20,13,9792,9791,false,2097151,0.2044970000,204.497000
Python,Backtracking,704,worst,20,14,7882,7881,false,2097151,0.2020669000,202.066900
Python,Backtracking,705,worst,20,15,10173,10172,false,2097151,0.1998716000,199.871600
Python,Backtracking,706,worst,20,16,9283,9282,false,2097151,0.2093801000,209.380100
Python,Backtracking,707,worst,20,17,10383,10382,false,2097151,0.2000465000,200.046500
Python,Backtracking,708,worst,20,18,11053,11052,false,2097151,0.2003961000,200.396100
Python,Backtracking,709,worst,20,19,12247,12246,false,2097151,0.2077121999,207.712200
Python,Backtracking,710,worst,20,20,10994,10993,false,2097151,0.1957556000,195.755600
Python,Backtracking,711,worst,20,21,9855,9854,false,2097151,0.1960020000,196.002000
Python,Backtracking,712,worst,20,22,9769,9768,false,2097151,0.2037195000,203.719500
Python,Backtracking,713,worst,20,23,10187,10186,false,2097151,0.2012107000,201.210700
Python,Backtracking,714,worst,20,24,9603,9602,false,2097151,0.2198895000,219.889500
Python,Backtracking,715,worst,20,25,11558,11557,false,2097151,0.1982597000,198.259700
Python,Backtracking,716,worst,20,26,9280,9279,false,2097151,0.1991720001,199.172000
Python,Backtracking,717,worst,20,27,10808,10807,false,2097151,0.2189088000,218.908800
Python,Backtracking,718,worst,20,28,8654,8653,false,2097151,0.1943014000,194.301400
Python,Backtracking,719,worst,20,29,10765,10764,false,2097151,0.2001278000,200.127800
Python,Backtracking,720,worst,20,30,8197,8196,false,2097151,0.2007487000,200.748700
